"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"88","RT @funder: Watch Jennifer Rubin completely obliterate a Trump surrogate-this is how it's done folks.

#AMJoy @JRubinBlogger https://t.co/V…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655378723495936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DogPusher",1951,TRUE,FALSE,NA,NA
"89","RT @liars_never_win: If you look directly at the sun today during the eclipse then Trump will be impeached. Do it for our country.  

#Sola…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655378677444608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonnaMinNC",18,TRUE,FALSE,NA,NA
"90","RT @JacobAWohl: Reminder: President Trump won 2623 counties, Hillary won just 489",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655378450784256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gonecountrygone",2399,TRUE,FALSE,NA,NA
"91","@CBSNews Lol
That's Hysterical
Gimme a Break
Trump Created Over
1 MillionJobs
CompaniesComingBack,
Military Stronge… https://t.co/IUXTOgcsVs",FALSE,0,"CBSNews",2017-08-21 15:32:11,TRUE,"899646410932539392","899655378350227457","15012486","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsYourQ",0,FALSE,FALSE,NA,NA
"92","RT @KaivanShroff: USS McCain is named after Sen. McCain's dad, who served as an Admiral, while Trump's dad was at KKK rallies. Generations…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655378333454336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","akeeney274",2817,TRUE,FALSE,NA,NA
"93","RT @BeeJayMatson: Amusing seeing the haters who criticize everything Trump does. Literally every day. Get a life! Your nonstop hate reflect…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655378300010496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","profitdog",1,TRUE,FALSE,NA,NA
"94","MAINTAIN FUNDING FOR TEEN PREGNANCY PREVENTION PROGRAMS
<U+260E><U+FE0F> Tom Price &amp; Congress NOW: https://t.co/oZDEyuf8sV
https://t.co/rkF0PSpcqb",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655378098688001",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","make5calls",1,FALSE,FALSE,NA,NA
"95","@foxnewspolitics @FreeBeacon Who watches and believes what Fox News says...only Donald Trump watches Fox!  The ""Failing"" Fox news",FALSE,0,"foxnewspolitics",2017-08-21 15:32:11,FALSE,"899584018437558273","899655378098454528","16032925","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Memboof4",0,FALSE,FALSE,NA,NA
"96","RT @TrueFactsStated: A senior Sen staffer tells me that a group of GOP senators (3-4) are meeting privately to discuss growing concern re T…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655377930731520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tinalayman7",2112,TRUE,FALSE,NA,NA
"97","RT @christinawilkie: I also hear from multiple sources that Secret Service agents are at the end of their rope, sick of being treated like…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655377872191488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Purplelive13",3403,TRUE,FALSE,NA,NA
"98","RT @jaketapper: ""Trump wanted ‘facts’ before calling out racists. When I was on trial, he didn’t care."" - one of Central Park Five https://…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655377771347969",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Hope16842794",6256,TRUE,FALSE,NA,NA
"99","@Aroliso @realDonaldTrump Trump not a ""racist""!  Plain old ""racists"" stay down south. Trump is what is known to ""ra… https://t.co/aPSHGvTyGr",FALSE,0,"Aroliso",2017-08-21 15:32:11,TRUE,"899625159392362496","899655377750564864","3921045587","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realGeorgeBuck",0,FALSE,FALSE,NA,NA
"100","In Trump Country, Trump Supporters Support Trump https://t.co/nHFA2wTm9U https://t.co/OdKn033fEj",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655377695813632",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","_WelcomePeople",0,FALSE,FALSE,NA,NA
"101","Analysis | The Daily 202: The elites strike back — getting under Trump’s skin https://t.co/zeVdoFQo42",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655377477746689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rlizgrossman",0,FALSE,FALSE,NA,NA
"102","RT @kylegriffin1: Trump admin wants to scrap rule that'd make it easier for nursing home residents to sue nursing homes for injuries. https…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655377280679936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InformantGuard",970,TRUE,FALSE,NA,NA
"103","'That's too bad': Traitor 5 x Draft Dodger Trump response to news 10 sailors could be dead is condemned https://t.co/tJ2id20oDB",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655377163243521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CraigCo62",0,FALSE,FALSE,NA,NA
"104","RT @MrFrexit: The swamp is draining Trump 

https://t.co/tHsQfzD7M1 https://t.co/Gxi7yEw0cW",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655377054072832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GenZYKL0N",99,TRUE,FALSE,NA,NA
"105","RT @MichelleRMed: RT if you agree with President Trump that cop killers should get the death penalty!

RIP: Officers Richard Howard &amp; Matth…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655377033322498",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1ClickBiz",601,TRUE,FALSE,NA,NA
"106","RT @califgoldengirl: @RWPUSA When people like Franklin Graham insist God chose Trump, gullible sheep vote for him.",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655376852983808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wisdomly1",2,TRUE,FALSE,NA,NA
"107","RT @goldengateblond: The Secret Service has spent $60k on golf cart rentals alone — which goes into Trump's pocket. https://t.co/HqXkLt9Arw",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655376735539202",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tempiwmf",2703,TRUE,FALSE,NA,NA
"108","RT @LVNancy: Time to #DitchMitch 
We need a Leader that supports #Trump Agenda 
Not one that's a sell-out @SenateMajLdr 

#MAGA
#MondayMoti…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655376622292992",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","hawgjupiter",128,TRUE,FALSE,NA,NA
"109","RT @ljordanplatt: @GlennThrush reason why Trump is in the WH, defecating on the Constitution, threatening nuclear war, &amp; coddling Nazis &amp; K…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655375993151488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","purrmonsta",4,TRUE,FALSE,NA,NA
"110","RT @goldengateblond: The Secret Service has spent $60k on golf cart rentals alone — which goes into Trump's pocket. https://t.co/HqXkLt9Arw",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655375925981186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wonko_the_sane_",2703,TRUE,FALSE,NA,NA
"111","RT @jaketapper: USA Today: Exclusive: Secret Service depletes funds to pay agents because of Trump's frequent travel, large family https://…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655375904952320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PREDSFAN91",909,TRUE,FALSE,NA,NA
"112","RT @_getitdunne: if we impeach Trump we just get Mike Pence and if we impeach Pence we just Paul Ryan and if we impeach Ryan we ju https://…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655375691157504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PunkYouToo",37639,TRUE,FALSE,NA,NA
"113","RT @jkelly3rd: Secret Service is out of money to pay agents because of Trump's frequent travel and large family https://t.co/ioA4XmmR6Q via…",FALSE,0,NA,2017-08-21 15:32:11,FALSE,NA,"899655375674159104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jackie_liu5",1672,TRUE,FALSE,NA,NA
"114","RT @WhiteHouse: President Trump Addresses the Nation at 9pm: https://t.co/86hjTrWAnq https://t.co/fYItYQUku4",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655375468810240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EagleW40",46,TRUE,FALSE,NA,NA
"115","RT @jules_su: Hey do you guys remember when Donald Trump hired actors to show up at his candidacy announcement

then got sued because he di…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655375288492032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GundersenMarius",4766,TRUE,FALSE,NA,NA
"116","RT @_getitdunne: if we impeach Trump we just get Mike Pence and if we impeach Pence we just Paul Ryan and if we impeach Ryan we ju https://…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655375070351361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","treehgan",37639,TRUE,FALSE,NA,NA
"117","RT @KateAronoff: There's like a non-zero chance that Trump goes blind today",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655375036850177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","corgizhukov",11,TRUE,FALSE,NA,NA
"118","RT @StopTrump2020: Trump said he would defeat ISIS in 90 days.  Trump has been in office 212 days - so he has defeated ISIS 2.4x?  Why is t…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655374965547008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PamelaD42805040",49,TRUE,FALSE,NA,NA
"119","@FoxNews Judithmiller is a biased left-wing trump-hater. she adds NO value to your reporting but detracts with her bias &amp; lies.",FALSE,0,"MissQ1",2017-08-21 15:32:10,FALSE,"899655175530364928","899655374952742912","24945690","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MissQ1",0,FALSE,FALSE,NA,NA
"120","RT @Amy_Siskind: Still not a single Republican willing to go on air and defend Trump as a leader.  And yet we are supposed to trust him to…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655374533513217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidLangley10",902,TRUE,FALSE,NA,NA
"121","RT @CyrusMMcQueen: It almost makes TOO much sense that Trump is defending Confederate statues. Both exemplify lies told on a grand scale to…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655374525140992",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","durisdeer",3,TRUE,FALSE,NA,NA
"122","RT @bradcrain: #WhatILearnedToday
A few days ago she wants Trump killed. Now she's a servant of God. She's your typical Liberal.
https://t.…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655374445457412",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","9Laura21",841,TRUE,FALSE,NA,NA
"123","RT @stickyfacts: Electing Trump Devastated Obama HRC Democrats 
Foiled Their Plan Transform (Hijack) America
Never Thought Their Corruption…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655374260674562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdris8888",5,TRUE,FALSE,NA,NA
"124","Take the Confederate statues down. Replace them with Killing Drones. #Confederate #trump https://t.co/xNvaMtIgpw",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655374223101952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trumpdumpcare",0,FALSE,FALSE,NA,NA
"125","RT @brianklaas: This tweet will be pretty awkward tonight when Trump is expected to announce higher troop levels in Afghanistan, including…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655374177017857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__papa_",386,TRUE,FALSE,NA,NA
"126","RT @christinawilkie: Source: ""Clinton treated USSS agents like friends. Bush treated them w great respect. Obama, like family. Trump treats…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655374122344450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CathesComicz",2282,TRUE,FALSE,NA,NA
"127","RT @christinawilkie: I also hear from multiple sources that Secret Service agents are at the end of their rope, sick of being treated like…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655373887389696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HaremConspiracy",3404,TRUE,FALSE,NA,NA
"128","RT @brianstelter: Are these ""the questions reporters are too nervous to ask?"" Talking about Trump's stability… https://t.co/hSerkCadZ1 http…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655373765976064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MnTRoots",115,TRUE,FALSE,NA,NA
"129","RT @adamcbest: Trump ripped through annual Secret Service budget in 7 months. 

Where are all the ""fiscal conservatives"" who freaked over O…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655373573025792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Jimmers",596,TRUE,FALSE,NA,NA
"130","RT @jcsosazpurua: La antipatía hacia Trump obnubila la reflexión objetiva. Favorece mucho más a Maduro los diálogos y elecciones que propon…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655373422022656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cicutica",290,TRUE,FALSE,NA,NA
"131","RT @christinawilkie: Source: ""Clinton treated USSS agents like friends. Bush treated them w great respect. Obama, like family. Trump treats…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655373333725184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Archivist1000",2282,TRUE,FALSE,NA,NA
"132","RT @SethAbramson: If you feel today like Trump is treating announcements about the War in Afghanistan like a game show, I promise you it's…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655373040230400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sainttoad",1310,TRUE,FALSE,NA,NA
"133","RT @ianbremmer: This is the policy statement most Trump supporters (and indeed most Americans) would like to see repeated today. https://t.…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655372906139650",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laterza_chris",65,TRUE,FALSE,NA,NA
"134","Scary bit of TRUTH here. @RVAwonk @ananavarro @Impeach_D_Trump @Im_TheAntiTrump https://t.co/FDou9A3mdw",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655372570595329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssanneab",0,FALSE,FALSE,NA,NA
"135","RT @Amy_Siskind: Donald Trump, the hero of the working class. Talk about sold a bill of goods! https://t.co/9H3KaBF7ZY",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655372532625408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nurse_DeeDee",670,TRUE,FALSE,NA,NA
"136","RT @TheDailyClimate: Residents of at-risk town, 90% of whom voted for Trump, still aren’t convinced about climate change. @guardian https:/…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655372188680197",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","VVideoneon",6,TRUE,FALSE,NA,NA
"137","RT @christinawilkie: Source: ""Clinton treated USSS agents like friends. Bush treated them w great respect. Obama, like family. Trump treats…",FALSE,0,NA,2017-08-21 15:32:10,FALSE,NA,"899655371849179136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaSilvaComic",2282,TRUE,FALSE,NA,NA
"138","RT @brianklaas: In 7 months, the Secret Service has hit its mandated spending cap for an entire year because Trump vacations so much https:…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655371425542145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoOneLuckier",2652,TRUE,FALSE,NA,NA
"139","RT @BreitbartNews: ""How far is he going to turn away from what got him elected?"" https://t.co/PlBxLqpDFy",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655371417157632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blkwolf1021992",33,TRUE,FALSE,NA,NA
"140","@shercokholmes7 @YahooNewsUK I'm not Trump's biggest fan, but what I do hate is this hysteria and biased news.   It… https://t.co/vpQbYcsyn2",FALSE,0,"shercokholmes7",2017-08-21 15:32:09,TRUE,"899654906218467328","899655371392004096","3195814978","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaryContraryMMK",0,FALSE,FALSE,NA,NA
"141","RT @Pqlyur1: RAAACIST! 
Trump signs executive order on black colleges | PBS NewsHour https://t.co/ETMTKfklOi",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655371135963137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmithTsmith3",4,TRUE,FALSE,NA,NA
"142","RT @alfonslopeztena: Secret Service is out of money to pay hundreds of agents to protect Trump and his large family of 18 moving around
htt…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655371102584832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lorelei3112",77,TRUE,FALSE,NA,NA
"143","Hitch wd have said DT was exactly the opponent Dems deserved for nominating HRC, but then he wd have denounced Trum… https://t.co/2ylKCTwW11",FALSE,0,NA,2017-08-21 15:32:09,TRUE,NA,"899655370846609409",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DamonLinker",0,FALSE,FALSE,NA,NA
"144","RT @BillBubbaBussey: BREAKING: Rosa Parks’ Daughter Praises Trump’s Response to Charlottesville – Land Of The Free – Home Of The Brave http…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655370800480256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","DelmerMalotte",9,TRUE,FALSE,NA,NA
"145","Report: Secret Service can't afford to pay agents to protect Trump family https://t.co/gDxSZ46UwW",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655370733264896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MRichWJZ",0,FALSE,FALSE,NA,NA
"146","Full Interview: Jane Mayer on the Mercers &amp; the Dark Money Behind the Rise of Trump &amp; Bannon https://t.co/wgz0kGdjBs via @democracynow",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655370632642560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","itsbettysplace",0,FALSE,FALSE,NA,NA
"147","RT @brianklaas: In 7 months, the Secret Service has hit its mandated spending cap for an entire year because Trump vacations so much https:…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655370607439873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","covergurl_",2652,TRUE,FALSE,NA,NA
"148","RT @DavidCornDC: Yes, I know. You're shocked to find out a Trump official once praised an ally of Holocaust deniers. https://t.co/y2qzVEBY66",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655370544689153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bknight53",317,TRUE,FALSE,NA,NA
"149","Their problem is Trump and supporters of American exceptionalism are not easily fooled, silenced or defeated. #MAGA… https://t.co/ioQTdOHbzI",FALSE,0,NA,2017-08-21 15:32:09,TRUE,NA,"899655370443862016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","salewis27",0,FALSE,FALSE,NA,NA
"150","RT @jwhaifa: the coward, Paul Ryan to hold televised town hall...1st in 2 years

https://t.co/HbdXAlQDrp https://t.co/NxSc1xyUPp",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655370414723073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VoteIndpndt",6,TRUE,FALSE,NA,NA
"151","RT @TrumpTrain45Pac: #MediaSilence <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>

#PresidentTrump issued a 25 $BILLION Exec Order for black colleges vs. Obama's $4B! 

https://t.co/1i…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655370242748417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jake_tullock",323,TRUE,FALSE,NA,NA
"152","RT @funder: Trump's Secret Service detail will be replaced by giant inflatable Trump animals like #TrumpChicken &amp; #TrumpRat. #TrumpResign h…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655370133487622",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bethsinni21",94,TRUE,FALSE,NA,NA
"153","RT @jdice03: Trump (who harassed Obama for golfing) has taken so many vacations &amp; golf trips, the Secret Service is out of money.
https://t…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655370116694016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KerryIvort",287,TRUE,FALSE,NA,NA
"154","RT @bfraser747: Missouri Sen. Maria Chappelle-Nadal has to go. I don't care if she apologized.There's no tolerance for her behavior <ed><U+00A0><U+00BD><ed><U+00B1><U+0089>https:…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655370003537920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","v_lesser",101,TRUE,FALSE,NA,NA
"155","RT @christinawilkie: I also hear from multiple sources that Secret Service agents are at the end of their rope, sick of being treated like…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655369978413056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","coolbreeeze_",3404,TRUE,FALSE,NA,NA
"156","RT @AdamParkhomenko: Trump literally bankrupts everyone. Even the Secret Service. https://t.co/3RpMmc0fto",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655369772814336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Soul_Be_It",1669,TRUE,FALSE,NA,NA
"157","RT @BreitbartNews: ""How far is he going to turn away from what got him elected?"" https://t.co/PlBxLqpDFy",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655369538117633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","erikagsp7",33,TRUE,FALSE,NA,NA
"158","RT @SafetyPinDaily: President Trump disbanded a federal panel aimed at fighting climate change | Via @time
https://t.co/1cnCfE54uT",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655369366130689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GYingYang",3,TRUE,FALSE,NA,NA
"159","RT @CraigCo62: Fiscal Republicans once AGIAN Silent as Trump and family's travel run the Secret Service out of MONEY -  https://t.co/I9eBDD…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655369361719296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Notsure79136687",1,TRUE,FALSE,NA,NA
"160","good morning trump is still our president and i'm hungover what a good way to wake up",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655368917123072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bitchyhoe420",0,FALSE,FALSE,NA,NA
"161","Media Fail: Trump's Job Approval UP After Charlottesville | Daily Wire https://t.co/1DcTTGg4sX",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655368900521984",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Melissa31920880",0,FALSE,FALSE,NA,NA
"162","RT @RWPUSA: Standing up for Christ and against racism

Evangelical students returning university diplomas to protest Trump https://t.co/57J…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655368871075840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rottiweiller",1520,TRUE,FALSE,NA,NA
"163","RT @CNNPolitics: Here's how you can watch CNN's Paul Ryan town hall and Trump's Afghanistan remarks tonight: https://t.co/880IcWDOwI https:…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655368678273024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saba_h",7,TRUE,FALSE,NA,NA
"164","RT @KailiJoy: Trump demanded President Obama release his school records to prove he'd earned his way into college.

Trump writes like a thi…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655368564932613",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PollyShelton13",381,TRUE,FALSE,NA,NA
"165","RT @billoreilly: It isn't true that Trump is a Nazi sympathizer, but truth is always the first casualty of hysteria. https://t.co/59LluqxHkh",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655368514600961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pill_of",360,TRUE,FALSE,NA,NA
"166","RT @thehill: Secret Service running out of money due to Trump’s frequent travel to his golf clubs: https://t.co/iGHWB1g53o https://t.co/Qyo…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655368464355328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","luckylukenyc",1663,TRUE,FALSE,NA,NA
"167","RT @EvaFandF: These senators want to silence Trump: TN. Bob Croker, SC, Tim Scott, AZ, Jeff Flake, FLA, Marco Rubio, Mitch McConnell, and L…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655368451674113",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","_pennyelaine",9,TRUE,FALSE,NA,NA
